Timestamp,Message Type,Voltage (V),Current (A),Remaining (%),Servo1 Output,Servo2 Output,Servo8 Output,Servo4 Output,Altitude (m),Roll,Pitch,Yaw,Yaw Rate (rad/s),Acceleration Z (m/s^2),Local X (m),Local Y (m),Local Z (m),Vibration X,Vibration Y,Vibration Z,ESC Info
1771213849,ALTITUDE,,,,,,,,nan,,,,,,,,,,,,
1771213849,LOCAL_POSITION_NED,,,,,,,,,,,,,,-0.007372813,-0.164357156,-0.083604604,,,,
1771213849,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771213852,ALTITUDE,,,,,,,,581.3790283,,,,,,,,,,,,
1771213852,BATTERY_STATUS,12.639,0,100,,,,,,,,,,,,,,,,,
1771213852,LOCAL_POSITION_NED,,,,,,,,,,,,,,0.004525583,0.063639805,-0.020577317,,,,
1771213852,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771213853,ATTITUDE,,,,,,,,,0.009257589,-0.016336726,-0.149750292,-0.004079643,,,,,,,,
1771213853,ATTITUDE,,,,,,,,,0.008932776,-0.016246891,-0.149455592,0.001705311,,,,,,,,
1771213854,ATTITUDE,,,,,,,,,0.006058019,-0.015190705,-0.149651527,-0.058584068,,,,,,,,
1771213854,ATTITUDE,,,,,,,,,0.003414392,-0.013070987,-0.149323419,0.014110624,,,,,,,,
1771213854,ATTITUDE,,,,,,,,,0.002000702,-0.013599376,-0.149139702,-0.054490581,,,,,,,,
1771213854,ATTITUDE,,,,,,,,,-0.005509011,-0.015971122,-0.150816604,-0.060980018,,,,,,,,
1771213854,ATTITUDE,,,,,,,,,0.0003975,-0.0164783,-0.149296448,0.011156333,,,,,,,,
1771213855,ATTITUDE,,,,,,,,,-0.004963694,-0.012299761,-0.149520546,0.010214542,,,,,,,,
1771213855,ALTITUDE,,,,,,,,580.8399658,,,,,,,,,,,,
1771213855,LOCAL_POSITION_NED,,,,,,,,,,,,,,-0.001575391,-0.036956199,-0.205871865,,,,
1771213855,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771213855,ATTITUDE,,,,,,,,,-0.00164193,-0.012491594,-0.148272574,0.006530129,,,,,,,,
1771213855,ATTITUDE,,,,,,,,,0.002104075,-0.01363903,-0.147765666,0.003889906,,,,,,,,
1771213855,ATTITUDE,,,,,,,,,0.003117238,-0.013986801,-0.147767022,0.001210424,,,,,,,,
1771213855,ATTITUDE,,,,,,,,,0.00379711,-0.014117301,-0.147398576,0.005518244,,,,,,,,
1771213856,ATTITUDE,,,,,,,,,0.006614509,-0.014656482,-0.146707177,0.001439734,,,,,,,,
1771213856,ATTITUDE,,,,,,,,,0.005750834,-0.014514939,-0.147085816,-0.005804916,,,,,,,,
1771213856,ATTITUDE,,,,,,,,,0.005700307,-0.014537817,-0.14711076,-0.001233305,,,,,,,,
1771213856,ATTITUDE,,,,,,,,,0.004767466,-0.014374287,-0.146997109,0.005216238,,,,,,,,
1771213856,ATTITUDE,,,,,,,,,0.004871979,-0.014320429,-0.146840468,-0.001525334,,,,,,,,
1771213857,ATTITUDE,,,,,,,,,0.004803413,-0.014285204,-0.146785542,0.00069314,,,,,,,,
1771213857,ATTITUDE,,,,,,,,,0.005384556,-0.014218058,-0.146633744,-0.000763021,,,,,,,,
1771213857,ATTITUDE,,,,,,,,,0.006552627,-0.014577504,-0.146615341,-0.000754059,,,,,,,,
1771213857,ATTITUDE,,,,,,,,,0.007830272,-0.014582815,-0.14658533,0.003683744,,,,,,,,
1771213858,ATTITUDE,,,,,,,,,0.008719412,-0.014398115,-0.146465197,-0.002964017,,,,,,,,
1771213858,ATTITUDE,,,,,,,,,0.009104672,-0.01424228,-0.146493316,0.00167854,,,,,,,,
1771213858,ATTITUDE,,,,,,,,,0.009346572,-0.013978354,-0.146412,0.000898004,,,,,,,,
1771213858,ALTITUDE,,,,,,,,581.2098999,,,,,,,,,,,,
1771213858,LOCAL_POSITION_NED,,,,,,,,,,,,,,-0.022805162,-0.10923548,-0.156785786,,,,
1771213858,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771213858,ATTITUDE,,,,,,,,,0.009466943,-0.013891129,-0.146431699,-0.001701426,,,,,,,,
1771213858,ATTITUDE,,,,,,,,,0.009639497,-0.013752079,-0.146321401,0.002039677,,,,,,,,
1771213858,BATTERY_STATUS,12.633,0,100,,,,,,,,,,,,,,,,,
1771213859,ATTITUDE,,,,,,,,,0.009827599,-0.013792344,-0.146289766,-0.001777404,,,,,,,,
1771213859,ATTITUDE,,,,,,,,,0.009933943,-0.013812884,-0.14629674,0.001787211,,,,,,,,
1771213859,ATTITUDE,,,,,,,,,0.01001142,-0.013817927,-0.146258265,-0.000106487,,,,,,,,
1771213859,ATTITUDE,,,,,,,,,0.010083606,-0.013874345,-0.146232694,0.001453834,,,,,,,,
1771213859,ATTITUDE,,,,,,,,,0.010106416,-0.013883426,-0.14614968,0.000703093,,,,,,,,
1771213860,ATTITUDE,,,,,,,,,0.010126527,-0.0138758,-0.14613238,7.52E-05,,,,,,,,
1771213860,ATTITUDE,,,,,,,,,0.010075306,-0.013913722,-0.146100238,0.002291032,,,,,,,,
1771213860,ATTITUDE,,,,,,,,,0.010028353,-0.013998032,-0.146047115,-0.000241038,,,,,,,,
1771213860,ATTITUDE,,,,,,,,,0.009948879,-0.014071096,-0.145988241,0.000850369,,,,,,,,
1771213861,ATTITUDE,,,,,,,,,0.0099217,-0.014130282,-0.145949215,-0.001147596,,,,,,,,
1771213861,ATTITUDE,,,,,,,,,0.009898735,-0.014183068,-0.145947188,0.00043867,,,,,,,,
1771213861,ATTITUDE,,,,,,,,,0.009811586,-0.014167874,-0.145892054,9.11E-05,,,,,,,,
1771213861,ATTITUDE,,,,,,,,,0.009736633,-0.014158754,-0.145948991,-0.000582016,,,,,,,,
1771213861,ALTITUDE,,,,,,,,580.8162231,,,,,,,,,,,,
1771213861,LOCAL_POSITION_NED,,,,,,,,,,,,,,-0.024615601,-0.107100032,-0.17809765,,,,
1771213861,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771213861,ATTITUDE,,,,,,,,,0.009638269,-0.014161646,-0.14593105,-0.000594036,,,,,,,,
1771213862,ATTITUDE,,,,,,,,,0.009644176,-0.014229106,-0.145921782,0.000195304,,,,,,,,
1771213862,ATTITUDE,,,,,,,,,0.009557636,-0.014381794,-0.145881325,0.000375304,,,,,,,,
1771213862,ATTITUDE,,,,,,,,,0.009504473,-0.01462916,-0.145827815,-2.83E-05,,,,,,,,
1771213862,ATTITUDE,,,,,,,,,0.009678281,-0.014781072,-0.145866811,-0.000432382,,,,,,,,
1771213862,ATTITUDE,,,,,,,,,0.009896357,-0.014982324,-0.145905137,0.000911028,,,,,,,,
1771213863,ATTITUDE,,,,,,,,,0.010137675,-0.015170963,-0.145861983,-0.001062389,,,,,,,,
1771213863,ATTITUDE,,,,,,,,,0.010332791,-0.015312701,-0.14581579,-9.52E-05,,,,,,,,
1771213863,ATTITUDE,,,,,,,,,0.010492538,-0.015405773,-0.145812199,-0.000305907,,,,,,,,
1771213863,ATTITUDE,,,,,,,,,0.010672814,-0.015539583,-0.145809159,0.000449309,,,,,,,,
1771213864,ATTITUDE,,,,,,,,,0.010731063,-0.01562156,-0.145839363,-0.001372588,,,,,,,,
1771213864,ATTITUDE,,,,,,,,,0.010783451,-0.015766481,-0.145833135,-3.80E-05,,,,,,,,
1771213864,ATTITUDE,,,,,,,,,0.01074939,-0.015766677,-0.145795554,-0.000175217,,,,,,,,
1771213864,ATTITUDE,,,,,,,,,0.010677392,-0.015824821,-0.145800471,-0.00106749,,,,,,,,
1771213864,ATTITUDE,,,,,,,,,0.01055729,-0.015796753,-0.14578706,0.000835485,,,,,,,,
1771213865,ALTITUDE,,,,,,,,580.6867065,,,,,,,,,,,,
1771213865,LOCAL_POSITION_NED,,,,,,,,,,,,,,-0.018679716,-0.106448725,-0.146897748,,,,
1771213865,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771213865,ATTITUDE,,,,,,,,,0.010454465,-0.01580642,-0.145790249,0.000945093,,,,,,,,
1771213865,ATTITUDE,,,,,,,,,0.010347134,-0.015825206,-0.145868525,-0.00014177,,,,,,,,
1771213865,ATTITUDE,,,,,,,,,0.010212624,-0.015777491,-0.145844758,-0.000510195,,,,,,,,
1771213865,BATTERY_STATUS,12.63,0,100,,,,,,,,,,,,,,,,,
1771213865,ATTITUDE,,,,,,,,,0.010129787,-0.015671879,-0.145846531,0.000155567,,,,,,,,
1771213866,ATTITUDE,,,,,,,,,0.010004026,-0.015636604,-0.145890281,-0.000312389,,,,,,,,
1771213866,ATTITUDE,,,,,,,,,0.009844298,-0.015550655,-0.145923465,-0.001440015,,,,,,,,
1771213866,ATTITUDE,,,,,,,,,0.00970193,-0.015607376,-0.14591068,0.000650014,,,,,,,,
1771213866,ATTITUDE,,,,,,,,,0.009568858,-0.015792748,-0.145877272,0.000972759,,,,,,,,
1771213867,ATTITUDE,,,,,,,,,0.009478436,-0.015987867,-0.145895109,0.000221489,,,,,,,,
1771213867,ATTITUDE,,,,,,,,,0.009342599,-0.016211683,-0.145906314,0.00063463,,,,,,,,
1771213867,ATTITUDE,,,,,,,,,0.009293021,-0.016429098,-0.145870343,0.0006381,,,,,,,,
1771213867,ATTITUDE,,,,,,,,,0.009219946,-0.016539147,-0.145813778,-0.000239085,,,,,,,,
1771213867,ATTITUDE,,,,,,,,,0.009089355,-0.016663617,-0.145830154,-5.08E-05,,,,,,,,
1771213868,ATTITUDE,,,,,,,,,0.009106617,-0.016745534,-0.145823017,-0.000233096,,,,,,,,
1771213868,ATTITUDE,,,,,,,,,0.009232813,-0.01676498,-0.145930648,-0.000213066,,,,,,,,
1771213868,ALTITUDE,,,,,,,,580.2454834,,,,,,,,,,,,
1771213868,LOCAL_POSITION_NED,,,,,,,,,,,,,,-0.016244723,-0.110708125,-0.078362174,,,,
1771213868,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771213868,ATTITUDE,,,,,,,,,0.009342382,-0.016785465,-0.145998478,-0.000748804,,,,,,,,
1771213868,ATTITUDE,,,,,,,,,0.009465975,-0.016794162,-0.1460464,0.000806165,,,,,,,,
1771213869,ATTITUDE,,,,,,,,,0.009594068,-0.016748624,-0.145986244,-0.000216585,,,,,,,,
1771213869,ATTITUDE,,,,,,,,,0.009709579,-0.016722612,-0.146035567,-0.000191985,,,,,,,,
1771213869,ATTITUDE,,,,,,,,,0.009778749,-0.016645845,-0.146086007,-0.000468323,,,,,,,,
1771213869,ATTITUDE,,,,,,,,,0.009891414,-0.01652397,-0.146156862,-0.000314816,,,,,,,,
1771213870,ATTITUDE,,,,,,,,,0.009895007,-0.016473969,-0.146184191,-9.76E-05,,,,,,,,
1771213870,ATTITUDE,,,,,,,,,0.009919595,-0.016437156,-0.146131843,0.000214995,,,,,,,,
1771213870,ATTITUDE,,,,,,,,,0.009873009,-0.016353764,-0.146124691,-0.000839406,,,,,,,,
1771213870,ATTITUDE,,,,,,,,,0.009816427,-0.016297385,-0.146100551,-0.001107192,,,,,,,,
1771213870,ATTITUDE,,,,,,,,,0.00986625,-0.016266195,-0.146073997,8.12E-05,,,,,,,,
1771213871,ATTITUDE,,,,,,,,,0.009786727,-0.016172266,-0.146091372,-0.000559296,,,,,,,,
1771213871,ATTITUDE,,,,,,,,,0.009733476,-0.016051194,-0.146118388,0.000129404,,,,,,,,
1771213871,ATTITUDE,,,,,,,,,0.009652114,-0.015892684,-0.146136969,0.000540251,,,,,,,,
1771213871,ATTITUDE,,,,,,,,,0.009624733,-0.015780739,-0.146240681,-9.28E-05,,,,,,,,
1771213871,ALTITUDE,,,,,,,,581.1411743,,,,,,,,,,,,
1771213872,LOCAL_POSITION_NED,,,,,,,,,,,,,,-0.016492823,-0.106134981,-0.060767569,,,,
1771213872,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771213872,ATTITUDE,,,,,,,,,0.009503044,-0.015663063,-0.146311983,0.000214397,,,,,,,,
1771213872,ATTITUDE,,,,,,,,,0.009438055,-0.015534109,-0.14630799,-0.000476698,,,,,,,,
1771213872,ATTITUDE,,,,,,,,,0.009348953,-0.015383142,-0.146275386,-0.000235961,,,,,,,,
1771213872,BATTERY_STATUS,12.621,0,100,,,,,,,,,,,,,,,,,
1771213872,ATTITUDE,,,,,,,,,0.009418846,-0.015370105,-0.14634949,-0.000541007,,,,,,,,
1771213872,ATTITUDE,,,,,,,,,0.00954469,-0.015205803,-0.14638941,-0.002016092,,,,,,,,
1771213873,ATTITUDE,,,,,,,,,0.009661116,-0.015107898,-0.146382824,-0.000348349,,,,,,,,
1771213873,ATTITUDE,,,,,,,,,0.009740946,-0.015076029,-0.14637731,0.000237698,,,,,,,,
1771213873,ATTITUDE,,,,,,,,,0.009849505,-0.014949164,-0.146378636,-0.000618247,,,,,,,,
1771213873,ATTITUDE,,,,,,,,,0.009912354,-0.014851468,-0.14645353,-0.001581104,,,,,,,,
1771213874,ATTITUDE,,,,,,,,,0.00997098,-0.014739642,-0.14646104,0.000634816,,,,,,,,
1771213874,ATTITUDE,,,,,,,,,0.010240761,-0.014683951,-0.146478742,-0.000800933,,,,,,,,
1771213874,ATTITUDE,,,,,,,,,0.010456373,-0.01457548,-0.146536753,-0.000553786,,,,,,,,
1771213874,ATTITUDE,,,,,,,,,0.010651532,-0.014461713,-0.146542847,-0.000895838,,,,,,,,
1771213875,ATTITUDE,,,,,,,,,0.010854014,-0.014377901,-0.146495536,0.000159717,,,,,,,,
1771213875,ATTITUDE,,,,,,,,,0.011041528,-0.014292948,-0.146543056,-0.00105176,,,,,,,,
1771213875,ALTITUDE,,,,,,,,580.5466919,,,,,,,,,,,,
1771213875,LOCAL_POSITION_NED,,,,,,,,,,,,,,-0.020232579,-0.101573534,-0.055493876,,,,
1771213875,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771213875,ATTITUDE,,,,,,,,,0.011152146,-0.014260895,-0.1465929,-0.001206376,,,,,,,,
1771213875,ATTITUDE,,,,,,,,,0.011264482,-0.014225042,-0.14661786,-0.001096713,,,,,,,,
1771213875,ATTITUDE,,,,,,,,,0.011384509,-0.014173142,-0.146584287,0.000176494,,,,,,,,
1771213876,ATTITUDE,,,,,,,,,0.011470979,-0.01413323,-0.146640167,0.000305886,,,,,,,,
1771213876,ATTITUDE,,,,,,,,,0.011489944,-0.014088484,-0.146653175,-0.000972888,,,,,,,,
1771213876,ATTITUDE,,,,,,,,,0.011432878,-0.014019607,-0.146609917,-0.000616258,,,,,,,,
1771213876,ATTITUDE,,,,,,,,,0.011468749,-0.013934931,-0.14657858,9.73E-05,,,,,,,,
1771213877,ATTITUDE,,,,,,,,,0.011426218,-0.013944888,-0.146540537,-0.000334592,,,,,,,,
1771213877,ATTITUDE,,,,,,,,,0.011351202,-0.013893127,-0.146280304,0.000687738,,,,,,,,
1771213877,ATTITUDE,,,,,,,,,0.011314439,-0.013851847,-0.146058753,-0.000967172,,,,,,,,
1771213877,ATTITUDE,,,,,,,,,0.011303853,-0.013815484,-0.14593327,0.002444449,,,,,,,,
1771213878,ATTITUDE,,,,,,,,,0.011314013,-0.013800616,-0.145835593,0.001145319,,,,,,,,
1771213878,ATTITUDE,,,,,,,,,0.011261808,-0.013730492,-0.145818114,0.001100108,,,,,,,,
1771213878,ATTITUDE,,,,,,,,,0.011141739,-0.013699829,-0.145793289,0.000215863,,,,,,,,
1771213878,ATTITUDE,,,,,,,,,0.010909555,-0.013666737,-0.145709589,0.002501766,,,,,,,,
1771213878,ALTITUDE,,,,,,,,580.6972656,,,,,,,,,,,,
1771213878,LOCAL_POSITION_NED,,,,,,,,,,,,,,-0.021500228,-0.099225596,-0.044851243,,,,
1771213878,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771213879,ATTITUDE,,,,,,,,,0.010747875,-0.013580558,-0.145668507,4.97E-05,,,,,,,,
1771213879,ATTITUDE,,,,,,,,,0.01056099,-0.013559676,-0.145499915,0.001336997,,,,,,,,
1771213879,ATTITUDE,,,,,,,,,0.010446199,-0.013510764,-0.145403311,0.000914476,,,,,,,,
1771213879,BATTERY_STATUS,12.618,0,100,,,,,,,,,,,,,,,,,
1771213879,ATTITUDE,,,,,,,,,0.010382653,-0.013430223,-0.145408615,-0.000247666,,,,,,,,
1771213880,ATTITUDE,,,,,,,,,0.010286673,-0.013390834,-0.145381555,0.000547164,,,,,,,,
1771213880,ATTITUDE,,,,,,,,,0.010181463,-0.013344117,-0.145365939,0.001568255,,,,,,,,
1771213880,ATTITUDE,,,,,,,,,0.010021169,-0.013272364,-0.145336792,-0.000212896,,,,,,,,
1771213880,ATTITUDE,,,,,,,,,0.009889331,-0.013231262,-0.145337954,0.000189641,,,,,,,,
1771213880,ATTITUDE,,,,,,,,,0.009942889,-0.01323052,-0.145260006,0.001215331,,,,,,,,
1771213881,ATTITUDE,,,,,,,,,0.010099033,-0.013237528,-0.145247847,-0.000161736,,,,,,,,
1771213881,ATTITUDE,,,,,,,,,0.010207231,-0.013271789,-0.145228207,0.000618683,,,,,,,,
1771213881,VIBRATION,,,,,,,,,,,,,,,,,1.20E-11,0.002304062,0.031075925,
1771213881,ATTITUDE,,,,,,,,,0.010293785,-0.013241533,-0.145198002,0.000591128,,,,,,,,
1771213881,ATTITUDE,,,,,,,,,0.010341777,-0.01325707,-0.145124346,0.001330127,,,,,,,,
1771213882,ATTITUDE,,,,,,,,,0.0104349,-0.013280501,-0.145037755,-0.000485391,,,,,,,,
1771213882,ATTITUDE,,,,,,,,,0.010591179,-0.013333262,-0.145037651,0.00012749,,,,,,,,
1771213882,ALTITUDE,,,,,,,,580.6312256,,,,,,,,,,,,
1771213882,LOCAL_POSITION_NED,,,,,,,,,,,,,,-0.022765445,-0.102589637,-0.07740581,,,,
1771213882,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771213882,ATTITUDE,,,,,,,,,0.010645952,-0.013289643,-0.144981325,0.000940288,,,,,,,,
1771213882,ATTITUDE,,,,,,,,,0.010716546,-0.013186709,-0.144954383,-0.000733614,,,,,,,,
1771213882,ATTITUDE,,,,,,,,,0.010711059,-0.013159016,-0.144931138,-0.00023206,,,,,,,,
1771213883,ATTITUDE,,,,,,,,,0.010771512,-0.013171399,-0.144898802,0.000389187,,,,,,,,
1771213883,ATTITUDE,,,,,,,,,0.01076232,-0.013104987,-0.144898176,0.001092196,,,,,,,,
1771213883,ATTITUDE,,,,,,,,,0.010664105,-0.01307849,-0.144935906,0.000995991,,,,,,,,
1771213883,ATTITUDE,,,,,,,,,0.010591587,-0.013108885,-0.144902065,1.87E-05,,,,,,,,
1771213884,ATTITUDE,,,,,,,,,0.01050764,-0.013099625,-0.144904658,-0.000882016,,,,,,,,
1771213884,ATTITUDE,,,,,,,,,0.010406527,-0.013000282,-0.144806638,-0.000269028,,,,,,,,
1771213884,ATTITUDE,,,,,,,,,0.010292913,-0.012983008,-0.144744143,0.002195611,,,,,,,,
1771213884,ATTITUDE,,,,,,,,,0.010134083,-0.012921419,-0.144683912,-0.000393481,,,,,,,,
1771213885,ATTITUDE,,,,,,,,,0.009990661,-0.012853388,-0.144669503,0.000517744,,,,,,,,
1771213885,ATTITUDE,,,,,,,,,0.009849622,-0.012799897,-0.144668475,-0.000329417,,,,,,,,
1771213885,ATTITUDE,,,,,,,,,0.009759817,-0.01275007,-0.144659519,-0.000652242,,,,,,,,
1771213885,ATTITUDE,,,,,,,,,0.00963937,-0.012744877,-0.144609928,0.001013835,,,,,,,,
1771213885,ALTITUDE,,,,,,,,580.7342529,,,,,,,,,,,,
1771213885,LOCAL_POSITION_NED,,,,,,,,,,,,,,-0.024104813,-0.102915287,-0.069838323,,,,
1771213885,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771213886,ATTITUDE,,,,,,,,,0.009570195,-0.012712481,-0.144490004,0.000990963,,,,,,,,
1771213886,ATTITUDE,,,,,,,,,0.009424523,-0.012634458,-0.144513652,0.000668884,,,,,,,,
1771213886,ATTITUDE,,,,,,,,,0.00929804,-0.012661352,-0.144536197,-0.000613072,,,,,,,,
1771213886,BATTERY_STATUS,12.607,0,100,,,,,,,,,,,,,,,,,
1771213886,ATTITUDE,,,,,,,,,0.009227066,-0.012641557,-0.144543082,0.001098222,,,,,,,,
1771213886,ATTITUDE,,,,,,,,,0.009070287,-0.012593541,-0.144537926,-0.0001473,,,,,,,,
1771213887,ATTITUDE,,,,,,,,,0.008955689,-0.012588682,-0.144482389,0.000252308,,,,,,,,
1771213887,ATTITUDE,,,,,,,,,0.008865655,-0.012578361,-0.144443065,-0.00031748,,,,,,,,
1771213887,ATTITUDE,,,,,,,,,0.008870141,-0.012518344,-0.144401327,-0.000619639,,,,,,,,
1771213887,ATTITUDE,,,,,,,,,0.008858263,-0.012467638,-0.144354984,0.002358878,,,,,,,,
1771213888,ATTITUDE,,,,,,,,,0.009004783,-0.012373261,-0.144306004,0.000541929,,,,,,,,
1771213888,ATTITUDE,,,,,,,,,0.009132924,-0.012283184,-0.144261301,-0.000758032,,,,,,,,
1771213888,ATTITUDE,,,,,,,,,0.009296854,-0.01223215,-0.144306242,0.000640672,,,,,,,,
1771213888,ATTITUDE,,,,,,,,,0.009478554,-0.012212321,-0.144278288,-0.000776754,,,,,,,,
1771213889,ATTITUDE,,,,,,,,,0.009602433,-0.012144343,-0.144270152,-0.000339627,,,,,,,,
1771213889,ATTITUDE,,,,,,,,,0.009749116,-0.012101446,-0.144288883,0.000672973,,,,,,,,
1771213889,ALTITUDE,,,,,,,,580.0340576,,,,,,,,,,,,
1771213889,LOCAL_POSITION_NED,,,,,,,,,,,,,,-0.025004126,-0.104215004,0.006636298,,,,
1771213889,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771213889,ATTITUDE,,,,,,,,,0.009865451,-0.012058767,-0.144290969,0.000859296,,,,,,,,
1771213889,ATTITUDE,,,,,,,,,0.009978448,-0.012120795,-0.144255444,-0.000286492,,,,,,,,
